City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
592,Beberibe,-4.1797,-38.1306,79.48,77,54,14.61,BR,2022-11-20 22:58:32
593,Xichang,27.8964,102.2634,42.82,74,31,1.45,CN,2022-11-20 23:02:02
594,Leshukonskoye,64.8989,45.7622,29.89,95,100,6.96,RU,2022-11-20 23:02:02
595,Presidente Prudente,-22.1256,-51.3889,83.75,45,0,4.61,BR,2022-11-20 22:59:50
596,Richards Bay,-28.783,32.0377,62.83,74,2,2.98,ZA,2022-11-20 23:02:03
597,Zhangjiakou,40.81,114.8794,32.04,47,1,3.98,CN,2022-11-20 23:02:03
598,Northam,51.0333,-4.2167,47.61,88,41,9.53,GB,2022-11-20 23:02:03
599,Mombetsu,44.3525,143.3525,44.82,86,100,4.83,JP,2022-11-20 23:02:04
600,Kankaanpaa,61.8,22.4167,27.36,84,84,8.57,FI,2022-11-20 23:02:04
601,Camargo,27.6667,-105.1667,52.59,60,99,7.0,MX,2022-11-20 23:02:04
602,Raudeberg,61.9875,5.1352,30.96,41,7,6.55,NO,2022-11-20 23:02:05
603,Antigonish,45.6169,-61.9986,37.27,92,37,8.99,CA,2022-11-20 23:03:05
604,Ko Samui,9.5357,99.9357,79.92,79,100,11.5,TH,2022-11-20 23:03:05
605,Zhezkazgan,47.8043,67.7144,30.88,99,100,7.02,KZ,2022-11-20 23:03:06
606,Diego De Almagro,-26.3667,-70.05,70.18,35,0,5.97,CL,2022-11-20 23:01:29
607,Acapulco,16.8634,-99.8901,82.45,75,16,6.46,MX,2022-11-20 23:02:01
608,Norrtalje,59.758,18.705,33.03,60,100,14.18,SE,2022-11-20 23:02:13
609,Bucerias,20.75,-105.3333,78.98,69,75,10.36,MX,2022-11-20 23:03:06
610,Gorodovikovsk,46.0878,41.9335,54.32,71,100,6.35,RU,2022-11-20 23:03:06
611,Yulin,22.6333,110.15,70.75,86,34,1.95,CN,2022-11-20 23:00:34
612,Erzin,36.9559,36.2,63.01,59,93,4.09,TR,2022-11-20 23:03:07
613,Honiara,-9.4333,159.95,85.86,67,66,5.12,SB,2022-11-20 23:03:07
614,Jingcheng,32.0142,120.2625,57.0,91,55,2.93,CN,2022-11-20 23:03:07
615,Nexo,55.0607,15.1306,26.69,65,90,7.87,DK,2022-11-20 23:03:08
616,Maubin,16.7333,95.65,71.55,69,17,6.11,MM,2022-11-20 23:03:08
617,Gat,31.61,34.7642,71.08,38,62,14.41,IL,2022-11-20 23:03:08
618,Manono,-7.3,27.4167,67.15,96,96,1.9,CD,2022-11-20 23:02:17
619,Dubai,25.2582,55.3047,82.33,57,20,8.05,AE,2022-11-20 22:59:00
620,Ntcheu,-14.8203,34.6359,73.92,56,83,6.42,MW,2022-11-20 23:03:09
621,Darnah,32.767,22.6367,69.46,34,98,11.18,LY,2022-11-20 23:03:09
622,Sola,-13.8833,167.55,82.47,73,18,11.74,VU,2022-11-20 23:03:09
623,Port Lincoln,-34.7333,135.8667,54.41,56,98,20.83,AU,2022-11-20 23:00:34
624,Dumas,35.8656,-101.9732,50.54,23,0,8.05,US,2022-11-20 23:03:10
625,Diamantino,-14.4086,-56.4461,81.88,58,27,8.86,BR,2022-11-20 23:03:10
626,Bilma,18.6853,12.9164,69.69,20,31,5.61,NE,2022-11-20 23:03:10
627,Apac,1.9756,32.5386,63.64,96,97,2.1,UG,2022-11-20 23:03:11
628,Chumphon,10.3333,98.8333,69.73,96,100,1.19,TH,2022-11-20 23:03:11
629,Lysyanka,49.2523,30.8295,33.39,100,100,1.92,UA,2022-11-20 23:03:11
630,Chervone,49.9564,28.8645,31.15,99,100,1.57,UA,2022-11-20 23:03:12
631,Rottingdean,50.8098,-0.0594,45.68,87,25,4.0,GB,2022-11-20 23:03:12
632,Gizo,-8.103,156.8419,84.63,61,27,9.86,SB,2022-11-20 23:03:12
633,San Julian,21.0167,-102.1667,65.86,44,100,3.91,MX,2022-11-20 23:03:12
634,Tual,-5.6667,132.75,84.87,71,100,8.86,ID,2022-11-20 23:03:13
635,Jacmel,18.2342,-72.5347,82.24,78,6,2.33,HT,2022-11-20 23:03:13
636,Abu Dhabi,24.4667,54.3667,78.91,66,0,8.05,AE,2022-11-20 23:03:13
637,Lagoa,39.05,-27.9833,64.2,96,98,16.75,PT,2022-11-20 23:03:14
638,Peoria,40.7667,-89.7668,35.35,44,44,12.19,US,2022-11-20 23:02:33
639,Ola,59.5833,151.2833,14.99,78,100,10.09,RU,2022-11-20 23:03:14
640,Artigas,-30.4,-56.4667,79.38,59,100,12.77,UY,2022-11-20 23:01:26
641,Iguape,-24.7081,-47.5553,71.1,85,19,7.0,BR,2022-11-20 23:03:14
642,Inhambane,-23.865,35.3833,69.22,65,18,10.65,MZ,2022-11-20 23:03:15
643,Tiffin,41.1145,-83.178,25.34,46,6,6.58,US,2022-11-20 23:03:15
644,Beloha,-25.1667,45.05,70.21,76,85,13.78,MG,2022-11-20 23:03:15
645,Aloleng,16.1307,119.7824,79.48,77,100,11.41,PH,2022-11-20 23:03:16
646,Katobu,-4.9408,122.5276,76.15,91,100,4.9,ID,2022-11-20 23:03:16
647,Hangu,39.2489,117.7892,42.84,71,99,7.02,CN,2022-11-20 23:03:16
648,Yushan,31.3776,120.9543,59.99,84,28,1.79,CN,2022-11-20 23:03:16
649,Cape Coast,5.1053,-1.2466,78.71,83,95,8.1,GH,2022-11-20 23:03:17
650,Maxixe,-23.8597,35.3472,67.84,67,19,8.95,MZ,2022-11-20 23:04:17
651,Lukulu,-14.3707,23.242,69.71,65,40,4.36,ZM,2022-11-20 23:04:17
652,Qasigiannguit,68.8193,-51.1922,25.05,92,100,4.05,GL,2022-11-20 23:04:18
653,Ranong,9.9658,98.6348,76.66,88,98,1.1,TH,2022-11-20 23:04:18
654,Ponta Do Sol,32.6667,-17.1,65.71,72,28,5.75,PT,2022-11-20 23:04:18
655,Voitsberg,47.0333,15.15,34.74,95,9,2.53,AT,2022-11-20 23:00:32
656,Mareeba,-17.0,145.4333,86.49,75,22,1.12,AU,2022-11-20 23:04:18
657,Balabac,7.9868,117.0645,80.96,78,100,5.19,PH,2022-11-20 23:04:19
658,Lavrentiya,65.5833,-171.0,19.53,86,100,15.5,RU,2022-11-20 23:04:19
659,Port Blair,11.6667,92.75,79.03,80,54,4.5,IN,2022-11-20 23:04:19
660,Oktyabrskoye,43.0645,44.7417,35.74,93,79,2.24,RU,2022-11-20 23:04:19
661,Havelock,34.8791,-76.9013,43.95,52,100,1.99,US,2022-11-20 22:59:57
662,Rio Gallegos,-51.6226,-69.2181,57.49,37,88,4.61,AR,2022-11-20 23:00:26
663,Gambiran,-6.7988,111.4951,74.7,88,100,4.79,ID,2022-11-20 23:04:20
664,Hatfield,51.7634,-0.2242,43.66,93,51,11.5,GB,2022-11-20 22:59:21
665,Tarko-Sale,64.9225,77.785,-11.27,92,99,10.8,RU,2022-11-20 23:04:20
666,Vanimo,-2.6741,141.3028,81.95,78,95,3.44,PG,2022-11-20 23:04:20
667,Gobabis,-22.45,18.9667,77.05,29,100,8.55,NA,2022-11-20 23:04:21
668,Mozarlandia,-14.7447,-50.5706,78.03,67,47,6.11,BR,2022-11-20 23:04:21
669,Cartagena,10.3997,-75.5144,81.63,81,100,4.61,CO,2022-11-20 23:02:09
670,Nefteyugansk,61.0998,72.6035,-12.28,93,65,8.93,RU,2022-11-20 23:03:01
671,Lakes Entrance,-37.8811,147.981,59.16,42,39,21.99,AU,2022-11-20 23:04:21
672,Adre,13.4667,22.2,66.16,20,1,10.47,TD,2022-11-20 23:04:22
673,San Luis,-33.295,-66.3356,63.09,40,99,15.88,AR,2022-11-20 23:02:57
674,Progreso,21.2833,-89.6667,80.11,80,72,6.49,MX,2022-11-20 23:04:22
675,Katherine,-14.4667,132.2667,84.52,74,100,0.0,AU,2022-11-20 23:04:22
676,Oranjemund,-28.55,16.4333,60.01,92,83,7.76,NA,2022-11-20 23:04:22
677,Ovalle,-30.5983,-71.2003,75.16,42,3,5.14,CL,2022-11-20 23:04:23
678,Bonavista,48.6499,-53.1147,35.87,99,100,30.76,CA,2022-11-20 23:04:23
679,Ilo,-17.6394,-71.3375,64.92,83,26,2.59,PE,2022-11-20 23:04:23
680,Sterling,39.0062,-77.4286,34.54,33,0,5.75,US,2022-11-20 23:02:06
681,Phan Thiet,10.9333,108.1,75.63,88,100,3.91,VN,2022-11-20 23:04:23
682,Micheweni,-4.9667,39.8333,78.4,88,68,6.31,TZ,2022-11-20 23:04:24
683,Phuket,8.0,98.25,83.12,84,20,2.3,TH,2022-11-20 23:04:24
684,Namibe,-15.1961,12.1522,72.88,76,100,6.13,AO,2022-11-20 23:04:24
685,Saint-Francois,46.4154,3.9054,42.24,93,75,2.3,FR,2022-11-20 23:04:25
686,Broome,42.2506,-75.833,25.63,62,100,13.8,US,2022-11-20 23:04:25
687,Amilly,47.9728,2.7719,44.89,94,49,12.03,FR,2022-11-20 23:04:25
688,La Ligua,-32.4524,-71.2311,64.9,59,7,5.08,CL,2022-11-20 23:04:26
689,Karla,59.3723,24.9275,18.14,79,0,11.5,EE,2022-11-20 23:04:26
690,Talas,38.6908,35.5538,41.67,81,0,1.14,TR,2022-11-20 23:04:26
691,Baherden,38.4362,57.4316,56.77,54,35,4.07,TM,2022-11-20 23:04:26
692,Alanya,36.5438,31.9998,60.93,65,100,4.47,TR,2022-11-20 23:04:27
693,Mutoko,-17.397,32.2268,68.67,70,1,4.65,ZW,2022-11-20 23:04:27
694,Knysna,-34.0363,23.0471,57.43,76,0,3.06,ZA,2022-11-20 23:05:27
695,Rivera,-30.9053,-55.5508,80.73,38,100,3.76,UY,2022-11-20 23:05:27
696,Cap Malheureux,-19.9842,57.6142,71.47,73,2,8.77,MU,2022-11-20 23:05:28
697,Ouango,4.3133,22.5552,68.65,64,89,1.36,CF,2022-11-20 23:05:28
